piid,agency,vendor,value,description_doge,fpds_status,fpds_link,deleted_date,savings,award_agency,award_procurement_id,award_modification_num,ref_idv_agency,ref_idv_procurement_id,ref_idv_modification_num,date_signed,date_effective,date_complete,date_ult_complete_est,date_solicitation,amount_obligated,amount_obligated_total,amount_base_exercised_options,amount_base_exercised_options_total,amount_ultimate,amount_ultimate_total,entity_id,entity_name,entity_dba,cage_code,entity_street,entity_street_2,entity_city,entity_state,entity_zip,entity_county,entity_county_disp,entity_phone,entity_fax,entity_congressional_district,product_service_code,product_service_desc,principal_naics_code,principal_naics_desc,performance_state,performance_location,performance_country,performance_county,performance_city,performance_congressional_district,performance_zip,performance_zip_ext,requirement_desc,dt_scrape
47PM0723C0001,General Services Administration,INTEGRATED SECURITY TECHNOLOGIES INC.,3092987.76,"The contractor will provide all management, supervision, labor, materials, supplies, repair parts, tools, and equipment and shall plan, schedule, coordinate and ensure effective and economical completion of all work and services specified, per SOW.",OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PM0723C0001&modNumber=PA0008&idvAgencyID=&idvPIID=&contractType=AWARD,3/4/2025,1621862.52,4740,47PM0723C0001,PA0008,,,,07/16/2025,03/31/2023,03/30/2025,03/30/2028,03/01/2023,-12026.76,1459098.48,-12026.76,1459098.48,-1633889.28,1459098.48,SKN4AVY6ZJ53,INTEGRATED SECURITY TECHNOLOGIES INC.,,1F0P0,94-1388 MOANIANI ST STE 204,,WAIPAHU,HI,967976604,USA,UNITED STATES,(808) 836-4094,(808) 836-4095,HAWAII 01,Z1AA,MAINTENANCE OF OFFICE BUILDINGS,561621.0,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20004,3002.0,,2025-07-26-2033
140D0424F0050,Department of the Interior,"WILLIAMS, ADLEY & COMPANY - DC, LLP",9218324.15,THIS TASK ORDER IS TO CONDUCT AUDITS RELATED TO USAID'S FINANCIAL STATEMENTS.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0424F0050&modNumber=P00006&idvAgencyID=&idvPIID=GS00F013DA&contractType=AWARD,2/28/2025,5578326.19,1406,140D0424F0050,P00006,4732,GS00F013DA,PA0026,07/23/2025,12/12/2023,02/27/2025,02/27/2025,09/18/2023,0.0,1992225.06,0.0,1992225.06,0.0,1992225.06,SMRMCY16TLL8,"WILLIAMS, ADLEY & COMPANY - DC, LLP",,1ZFQ9,1016 16TH ST NW STE 400,,WASHINGTON,DC,200365727,USA,UNITED STATES,(202) 371-1397,(202) 371-9161,DISTRICT OF COLUMBIA 98,R704,SUPPORT- MANAGEMENT: AUDITING,541211.0,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20005,1503.0,,2025-07-26-2033
140R4023F0045,Department of the Interior,ASIR LLC,6637360.51,LARVAL FISH MONITORING,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R4023F0045&modNumber=P00003&idvAgencyID=&idvPIID=GS10F0249X&contractType=AWARD,2/28/2025,3600000.0,1425,140R4023F0045,P00003,4732,GS10F0249X,PO0012REREPSMALLBUSS,07/01/2025,07/01/2023,06/30/2026,06/30/2028,05/12/2023,0.0,1777974.66,0.0,1777974.66,0.0,3015540.75,D2HWGELRP584,"ASIR, LLC",,1JZW7,800 ENCINO PL NE,,ALBUQUERQUE,NM,871022606,USA,UNITED STATES,(505) 247-9337,(505) 247-2522,NEW MEXICO 01,B534,SPECIAL STUDIES/ANALYSIS- WILDLIFE,541620.0,ENVIRONMENTAL CONSULTING SERVICES,UT,,USA,SALT LAKE,SALT LAKE CITY,,84138,1174.0,,2025-07-26-2033
89303023PHC000009,Department of Energy,Partnership for Public Service Inc.,33000.0,Federal Human Capital Collaborative Membership Renewal,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303023PHC000009&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,2/28/2025,0.0,8900,89303023PHC000009,P00002,,,,07/02/2025,09/27/2023,03/07/2025,09/30/2025,,0.0,33000.0,0.0,33000.0,0.0,33000.0,ZCCVNJ2LNMC3,PARTNERSHIP FOR PUBLIC SERVICE INC,,3V6X8,600 14TH ST NW,STE 600,WASHINGTON,DC,200052028,USA,UNITED STATES,(202) 775-9111,(202) 775-8885,DISTRICT OF COLUMBIA 98,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20585,102.0,,2025-07-26-2033
140D0424P0013,Department of the Interior,Partnership for Public Service Inc.,143750.0,Federal Human Capital Collaborative Annual Membership,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0424P0013&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,2/28/2025,86250.0,1406,140D0424P0013,P00003,,,,07/23/2025,11/15/2023,03/10/2025,03/10/2025,10/16/2023,0.0,57500.0,0.0,57500.0,0.0,57500.0,ZCCVNJ2LNMC3,PARTNERSHIP FOR PUBLIC SERVICE INC,,3V6X8,600 14TH ST NW,STE 600,WASHINGTON,DC,200052028,USA,UNITED STATES,(202) 775-9111,(202) 775-8885,DISTRICT OF COLUMBIA 98,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,541612.0,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",VA,,USA,FAIRFAX,HERNDON,,20170,2102.0,,2025-07-26-2033
36C26224P1674,Department of Veterans Affairs,Partnership for Public Service Inc.,32000.0,CERS Leadership Training,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C26224P1674&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,2/28/2025,0.0,3600,36C26224P1674,0,,,,06/28/2024,07/01/2024,06/30/2025,06/30/2025,06/04/2024,32000.0,,32000.0,,32000.0,,ZCCVNJ2LNMC3,PARTNERSHIP FOR PUBLIC SERVICE INC,,3V6X8,600 14TH ST NW,STE 600,WASHINGTON,DC,200052028,USA,UNITED STATES,(202) 775-9111,(202) 775-8885, ,R420,SUPPORT- PROFESSIONAL: CERTIFICATIONS AND ACCREDITATIONS (OTHER THAN EDUC OR INFO TECH C&A),611430.0,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,CA,,USA,LOS ANGELES,LOS ANGELES,,90073,1.0,,2025-07-26-2033
140D0422F0180,Environmental Protection Agency,S C & A INC,112970.96,BPA ORDER #8 - SUPPORT FOR THE CLEAN AIR ACT ADVISORY COMMITTEE (CAAAC) AND ANNUAL CLEAN AIR EXCELLENCE AWARDS (CAEA) PROGRAMS,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0422F0180&modNumber=P00011&idvAgencyID=&idvPIID=140D0421A0004&contractType=AWARD,2/27/2025,0.0,1406,140D0422F0180,P00011,1406,140D0421A0004,P00004,07/23/2025,02/17/2022,05/16/2025,05/16/2025,01/05/2022,-33290.97,79679.99,-33290.97,79679.99,-206736.29,79679.99,FD83JSMSL9K1,"S C & A, INC.",,0ZTK2,2200 WILSON BLVD,STE 300,ARLINGTON,VA,222015411,USA,UNITED STATES,(703) 893-6600,,VIRGINIA 08,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,541620.0,ENVIRONMENTAL CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22201,5411.0,,2025-07-26-2033
140D0424F1194,Department of the Interior,MATHEMATICA INC.,1884287.0,THE UNITED STATES DEPARTMENT OF AGRICULTURE (USDA) FOOD AND NUTRITION SERVICE (FNS) IS SEEKING A QUALIFIED CONTRACTOR TO CONDUCT A STUDY THAT WILL DEVELOP MODELS FOR POTENTIALLY TRANSITIONING THE SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM (SNAP) FROM,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0424F1194&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA18D00BQ&contractType=AWARD,2/27/2025,0.0,1406,140D0424F1194,P00002,4732,47QRAA18D00BQ,PA0014,07/22/2025,09/10/2024,03/03/2025,01/10/2028,06/27/2024,-1600725.42,283561.76,-1600725.42,283561.76,-1600725.42,283561.76,UJMMR3K2CDK6,MATHEMATICA INC.,,1EFU9,1100 1ST ST NE FL 12,,WASHINGTON,DC,200024893,USA,UNITED STATES,(609) 716-4387,(609) 799-0005,DISTRICT OF COLUMBIA 98,B599,SPECIAL STUDIES/ANALYSIS- OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20002,4893.0,,2025-07-26-2033
89303024FEI400151,Department of Energy,IHS GLOBAL INC,298085.92,IHS GLOBAL INC. ORDER FOR MODELING AND DATA ANALYSIS SUPPORT (CONSULTING SERVICES) THROUGH GSA MAS SCHEDULE.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303024FEI400151&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA19D001X&contractType=AWARD,2/27/2025,244139.88,8900,89303024FEI400151,P00002,4732,47QRAA19D001X,PO0014,06/27/2025,10/18/2024,03/31/2025,03/31/2025,07/26/2024,0.0,26973.0,0.0,26973.0,0.0,271112.88,C19ELN62VL28,IHS GLOBAL INC.,,6A920,15 INVERNESS WAY E,,ENGLEWOOD,CO,801125710,USA,UNITED STATES,(303) 858-6008,(303) 397-2662,COLORADO 04,R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20585,2.0,,2025-07-26-2033
89303022FED400003,Department of Energy,STRATIVIA LLC,2241945.6,OFFICE OF ECONOMIC IMPACT AND DIVERSITY (ED) BUDGET ANALYST AND MANAGEMENT ANALYST SUPPORT,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303022FED400003&modNumber=P00007&idvAgencyID=&idvPIID=47QRAA19D004Z&contractType=AWARD,2/27/2025,822776.0,8900,89303022FED400003,P00007,4732,47QRAA19D004Z,PA0007,07/02/2025,06/17/2022,12/16/2026,06/17/2027,05/24/2022,102364.8,1521534.4,102364.8,1521534.4,-407472.0,1834473.6,L7ECBDRNSNM7,STRATIVIA LLC,,5VR08,1401 MERCANTILE LANE,SUITE 501,LARGO,MD,207744301,USA,UNITED STATES,(301) 362-6555,(301) 362-6557,MARYLAND 04,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20585,108.0,,2025-07-26-2033
89303023FPM000001,Department of Energy,"COLLEAGUE CONSULTING, LLC",3921239.75,"BPA CALL ORDER FOR PROJECT MANAGEMENT CAREER DEVELOPMENT PROGRAM (PMCDP) TRAINING AND ANCILLARY SERVICES AGAINST THE DOE ACMP/PMCDP MULTIPLE-AWARD BPA. PERIOD OF PERFORMANCE 01/20/2023 TO 09/30/2025, CONSISTING OF A BASE AND TWO OPTION PERIODS.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303023FPM000001&modNumber=P00009&idvAgencyID=&idvPIID=89303021AMA000022&contractType=AWARD,2/27/2025,2604156.76,8900,89303023FPM000001,P00009,8900,89303021AMA000022,P00006,07/16/2025,01/20/2023,02/18/2025,02/18/2025,12/20/2022,0.0,2604156.76,-1317082.99,2604156.76,-1317082.99,2604156.76,UA6NPN6M89L6,"COLLEAGUE CONSULTING, LLC",,3QVF7,7500 GREENWAY CENTER DR,STE 200,GREENBELT,MD,207703531,USA,UNITED STATES,(301) 277-0255,(301) 313-9178,MARYLAND 04,U008,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,611430.0,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20585,102.0,,2025-07-26-2033
89303024FMA000517,Department of Energy,"COLLEAGUE CONSULTING, LLC",507568.0,"OBTAIN PROGRAMMATIC SUPPORT SERVICES AND TRAINING COURSE DEVELOPMENT ON NEW CALL CONSISTING OF ONE 12-MONTH BASE AND ONE 12-MONTH OPTION PERIOD. REQ 24MA000046 $59,0008.50 POP: 11/21/2023 TO 11/20/2025",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303024FMA000517&modNumber=P00006&idvAgencyID=&idvPIID=89303021AMA000022&contractType=AWARD,2/27/2025,312281.34,8900,89303024FMA000517,P00006,8900,89303021AMA000022,P00006,07/18/2025,11/20/2023,03/25/2025,03/25/2025,11/15/2023,0.0,361356.99,0.0,361356.99,0.0,361356.99,UA6NPN6M89L6,"COLLEAGUE CONSULTING, LLC",,3QVF7,7500 GREENWAY CENTER DR,STE 200,GREENBELT,MD,207703531,USA,UNITED STATES,(301) 277-0255,(301) 313-9178,MARYLAND 04,U008,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,611430.0,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,MD,,USA,PRINCE GEORGES,COLLEGE PARK,,20740,3380.0,,2025-07-26-2033
140D0424F1212,Department of the Interior,"WESTAT, INC.",2106797.0,THIS NON-SEVERABLE COMMERCIAL SERVICES REQUIREMENT IS TO HELP THE US DEPARTMENT OF AGRICULTURE (USDA) FOOD AND NUTRITION SERVICES (FNS) BETTER UNDERSTAND THE POLICIES AND PRACTICES FOLLOWED BY SMALL SNAP-AUTHORIZED RETAILERS. THE SURVEY WILL COLLECT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0424F1212&modNumber=P00004&idvAgencyID=&idvPIID=GS00F009DA&contractType=AWARD,2/27/2025,0.0,1406,140D0424F1212,P00004,4732,GS00F009DA,PS0008,07/24/2025,09/20/2024,03/03/2025,03/03/2025,05/17/2024,0.0,306826.62,0.0,306826.62,0.0,306826.62,NVUWAFWQ57S5,"WESTAT, INC.",,1D075,1600 RESEARCH BLVD,,ROCKVILLE,MD,208503129,USA,UNITED STATES,(301) 251-1500,(301) 738-3500,MARYLAND 08,B599,SPECIAL STUDIES/ANALYSIS- OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,MONTGOMERY,ROCKVILLE,,20850,3129.0,,2025-07-26-2033
140D0422F0714,Department of the Interior,Social Policy Research Associates Inc,644911.0,UNDERSTANDING STATES' SNAP CUSTOMER SERVICE STRATEGIES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0422F0714&modNumber=P00008&idvAgencyID=&idvPIID=GS10F0281S&contractType=AWARD,2/27/2025,0.0,1406,140D0422F0714,P00008,4730,GS10F0281S,PA0046,07/01/2025,09/19/2022,03/03/2025,09/19/2025,06/08/2022,0.0,564910.61,0.0,564910.61,0.0,564910.61,EHFHSLDMYCJ5,SOCIAL POLICY RESEARCH ASSOCIATES INC,,327F8,1333 BROADWAY STE 510,,OAKLAND,CA,946121966,USA,UNITED STATES,(510) 788-2455,(510) 763-1599,CALIFORNIA 12,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,CA,,USA,ALAMEDA,OAKLAND,,94612,3664.0,,2025-07-26-2033
89303023CIE000003,Department of Energy,"TEKPRO SUPPORT SERVICES, LLC",4815785.48,"THE CONTRACTOR SHALL PROVIDE WRITER/EDITORIAL SUPPORT COMMUNICATIONS SUPPORT TRIBAL ENGAGEMENT, OUTREACH, CONFERENCE, EVENT PLANNING AND ADMINISTRATIVE SUPPORT.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303023CIE000003&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,3102092.22,8900,89303023CIE000003,P00006,,,,07/10/2025,06/22/2023,03/28/2025,03/28/2025,03/17/2023,0.0,1713693.26,0.0,1945022.58,-2870762.9,1945022.58,G6WGYB8SKE53,"TEKPRO SUPPORT SERVICES, LLC",,7RBD3,1826 N LOOP 1604 W STE 336C,,SAN ANTONIO,TX,782484534,USA,UNITED STATES,(210) 899-1400,,TEXAS 23,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20585,1.0,,2025-07-26-2033
89303023CHC000018,Department of Energy,BLOOMSBURIE LLC,4265625.96,"THE CONTRACTOR SHALL PROVIDE PROFESSIONAL SERVICES IN ALL AREAS OF HUMAN CAPITAL MANAGEMENT TO SUPPORT DOE-WIDE EXECUTIVE CORE QUALIFICATIONS, SPECIAL HR PROJECTS, TRAINING, FOCUS GROUPS, AND OTHER EXECUTIVE SUPPORT.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303023CHC000018&modNumber=P00009&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,3949524.46,8900,89303023CHC000018,P00009,,,,06/30/2025,09/01/2023,03/31/2025,08/31/2026,08/02/2023,0.0,58414.07,0.0,58414.07,0.0,58414.07,HC5MCXU3VMK3,BLOOMSBURIE LLC,,75CA5,3542 N UTAH ST,,ARLINGTON,VA,222074444,USA,UNITED STATES,(703) 896-0289,,VIRGINIA 08,R699,SUPPORT- ADMINISTRATIVE: OTHER,541612.0,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",VA,,USA,ARLINGTON,ARLINGTON,,22207,4444.0,,2025-07-26-2033
89303022CTT000002,Department of Energy,THE FILA GROUP LLC,4000000.0,THE PURPOSE OF THIS ACTION IS TO PROVIDE SUPPORT TO THE OFFICE OF TECHNOLOGY TRANSITIONS (OTT) FOR INTEGRATED CONSULTING AND DATA MANAGEMENT.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303022CTT000002&modNumber=P00016&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,2156916.41,8900,89303022CTT000002,P00016,,,,07/14/2025,09/30/2022,09/30/2025,09/30/2025,09/01/2022,0.0,2237177.96,-1762822.04,2237177.96,-1762822.04,2237177.96,CNTVYHGVFX76,THE FILA GROUP LLC,,3VGW1,1 N BROAD ST STE 106A,,LURAY,VA,228351147,USA,UNITED STATES,(703) 994-3408,(703) 562-6977,VIRGINIA 06,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,541511.0,CUSTOM COMPUTER PROGRAMMING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20585,102.0,,2025-07-26-2033
89303024CSE000001,Department of Energy,SPEARS CONSULTING GROUP LLC,895280.0,MULTICULTURAL COMMUNICATIONS SUPPORT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303024CSE000001&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,264625.0,8900,89303024CSE000001,P00002,,,,06/30/2025,10/01/2024,09/30/2025,09/30/2025,07/15/2024,0.0,100689.59,0.0,100689.59,0.0,100689.59,DKH3XDNN6XR5,SPEARS CONSULTING GROUP LLC,,5KW20,812 GRAVIER ST,OFC 1B,NEW ORLEANS,LA,701121447,USA,UNITED STATES,(504) 304-8198,(866) 929-5538,LOUISIANA 02,R499,SUPPORT- PROFESSIONAL: OTHER,541613.0,MARKETING CONSULTING SERVICES,LA,,USA,ORLEANS,NEW ORLEANS,,70112,1447.0,,2025-07-26-2033
89303023PEI000101,Department of Energy,FESHARAKI ASSOCIATES CONSULTING & TECHNICAL SERVICES INC,815804.26,"FIRM-FIXED-PRICE (FFP) ORDER TO FESHARAKI ASSOCIATES CONSULTING AND TECHNICAL SERVICES (FACTS) FOR DATA SUBSCRIPTIONS WITH A ONE-YEAR BASE PERIOD (ESTIMATED TO BE FROM SEPTEMBER 24, 2023 TO SEPTEMBER 23, 2024), AND FOUR (4) ONE-YEAR OPTIONS. PERIOD",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89303023PEI000101&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,513142.24,8900,89303023PEI000101,P00005,,,,07/16/2025,09/24/2023,03/27/2025,07/15/2025,06/26/2023,0.0,302662.02,0.0,302662.02,-513142.24,302662.02,D3K8FJFRJWW8,FESHARAKI ASSOCIATES CONSULTING & TECHNICAL SERVICES INC,,898P4,2222 S BERETANIA ST,,HONOLULU,HI,968261408,USA,UNITED STATES,(880) 944-3637,,HAWAII 01,B543,SPECIAL STUDIES/ANALYSIS- ENERGY,541690.0,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20585,112.0,,2025-07-26-2033
89243124PSC000280,Department of Energy,IOP PUBLISHING LIMITED,382424.0,JOURNAL SUBSCRIPTION RENEWAL,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8900&PIID=89243124PSC000280&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,183716.0,8900,89243124PSC000280,P00004,,,,06/27/2025,12/07/2023,06/27/2025,06/27/2025,10/23/2023,0.0,183716.0,0.0,183716.0,0.0,382424.0,MZ4NXWPAAYE5,IOP PUBLISHING LIMITED,,KCJL3,NO 2 THE DISTILLERY GLASSFIELDS,AVON STREET,BRISTOL,,BS2 0GR,GBR,UNITED KINGDOM,,,,7630,NEWSPAPERS AND PERIODICALS,513120.0,PERIODICAL PUBLISHERS,TN,,USA,ANDERSON,OAK RIDGE,,37830,6521.0,,2025-07-26-2033
140D0423P0018,Department of the Interior,PCI Government Services,2618725.0,CONDUCT A REVIEW OF IDENTIFIED TASK(S) AREAS FOR THE SERVICE BEING PROVIDED BY AQD,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0423P0018&modNumber=P00007&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,0.0,1406,140D0423P0018,P00007,,,,07/23/2025,11/23/2022,03/05/2025,03/05/2025,11/02/2022,0.0,2167324.98,0.0,2167324.98,0.0,2167324.98,ENWEMNJABJB3,PCI GOVERNMENT SERVICES LLC,,8E3Q3,11921 FREEDOM DR STE 550,,RESTON,VA,201905635,USA,UNITED STATES,(571) 357-2980,,VIRGINIA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,RESTON,,20190,5635.0,,2025-07-26-2033
140R2021P0040,Department of the Interior,SP CRAMER & ASSOCIATES INC,1639419.0,THE CONTRACTOR SHALL PROVIDE ALL LABOR AND EQUIPMENT TO DOCUMENT ZOOPLANKTON AND FISH COMMUNITIES IN LITTORAL AND PELAGIC HABITATS DURING THE DAY AND AT NIGHT IN THE SACRAMENTO DEEP WATER SHIP CHANNEL (SDSC).,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R2021P0040&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,0.0,1425,140R2021P0040,P00005,,,,07/01/2025,04/30/2021,02/18/2025,02/18/2025,03/01/2021,-29483.25,1609935.75,-29483.25,1609935.75,-29483.25,1609935.75,PES7VJN9HZ55,"S.P. CRAMER & ASSOCIATES, INC.",,3NCH1,3300 INDUSTRIAL BLVD STE 100,,WEST SACRAMENTO,CA,956915036,USA,UNITED STATES,(888) 224-1221,(888) 224-1221,CALIFORNIA 07,F115,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL CONSULTING AND LEGAL SUPPORT,541690.0,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,CA,,USA,SACRAMENTO,SACRAMENTO,,95825,6536.0,,2025-07-26-2033
140G0124P0021,Department of the Interior,ATTAINX INC.,67500.0,LCSP PROG RVW & NEEDS ASMNT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1434&PIID=140G0124P0021&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,2/27/2025,0.0,1434,140G0124P0021,P00002,,,,07/21/2025,11/20/2023,11/19/2025,11/19/2025,09/18/2023,-38955.0,28545.0,-38955.0,28545.0,-38955.0,28545.0,J6Z9VBSL4219,ATTAINX INC.,,721D7,13873 PARK CENTER RD STE 55N,,HERNDON,VA,201713297,USA,UNITED STATES,(703) 424-5594,,VIRGINIA 11,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,541690.0,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,VA,,USA,FAIRFAX,HERNDON,,20171,3297.0,,2025-07-26-2033
140R3023F0037,Department of the Interior,"Environmental Management and Planning Solutions, Inc.",11964959.42,EIS Post - 2026 Lower Colorado River Reservoir Operational Strategies for Lake Powell and Lake Mead,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R3023F0037&modNumber=P00004&idvAgencyID=&idvPIID=140L0618A0014&contractType=AWARD,2/26/2025,2242051.58,1425,140R3023F0037,P00004,1422,140L0618A0014,P00007,06/27/2025,04/14/2023,04/30/2028,04/30/2028,03/01/2023,2242051.58,11964959.42,0.0,11964959.42,0.0,11964959.42,H8GMR61MW2C9,"ENVIRONMENTAL MANAGEMENT AND PLANNING SOLUTIONS, INC.",,4CYX4,3005 CENTER GREEN DR STE 205,,BOULDER,CO,803012299,USA,UNITED STATES,(303) 495-3479,(866) 625-0707,COLORADO 02,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,541620.0,ENVIRONMENTAL CONSULTING SERVICES,CO,,USA,BOULDER,BOULDER,,80301,2299.0,,2025-07-26-2033
